Tree ID;Species Name;Carbon Storage (lb);% of Total
104978;Hedge maple;4,1;0,0
104988;Lombardy poplar;760,5;0,0
104989;Lombardy poplar;760,5;0,0
104990;Lombardy poplar;760,5;0,0
105014;European hornbeam;10,8;0,0
105020;Lombardy poplar;214,1;0,0
105021;Lombardy poplar;214,1;0,0
105022;Lombardy poplar;214,1;0,0
105023;Lombardy poplar;214,1;0,0
105024;Lombardy poplar;214,1;0,0
105025;Lombardy poplar;214,1;0,0
105027;Lombardy poplar;214,1;0,0
105029;Lombardy poplar;214,1;0,0
105030;Lombardy poplar;214,1;0,0
105032;European hornbeam;10,8;0,0
105036;European hornbeam;10,8;0,0
105042;European hornbeam;10,8;0,0
105043;European hornbeam;10,8;0,0
105044;European hornbeam;10,8;0,0
105046;Lombardy poplar;760,5;0,0
105050;European hornbeam;10,8;0,0
105053;Hedge maple;4,9;0,0
105055;Lombardy poplar;214,1;0,0
105058;Hedge maple;4,1;0,0
105059;Hedge maple;4,1;0,0
105066;Lombardy poplar;214,1;0,0
105070;European hornbeam;10,8;0,0
105071;Lombardy poplar;214,1;0,0
105072;Lombardy poplar;214,1;0,0
105075;Lombardy poplar;214,1;0,0
105076;Lombardy poplar;214,1;0,0
105078;Lombardy poplar;214,1;0,0
105079;Lombardy poplar;214,1;0,0
105083;Lombardy poplar;214,1;0,0
105084;Lombardy poplar;38,4;0,0
105085;Lombardy poplar;214,1;0,0
105087;Lombardy poplar;214,1;0,0
105088;Lombardy poplar;214,1;0,0
105092;Lombardy poplar;214,1;0,0
105093;Lombardy poplar;214,1;0,0
105095;Lombardy poplar;214,1;0,0
105096;Lombardy poplar;214,1;0,0
105099;Lombardy poplar;214,1;0,0
105100;Lombardy poplar;214,1;0,0
105102;Littleleaf linden;232,5;0,0
105104;Littleleaf linden;45,3;0,0
105105;Littleleaf linden;232,5;0,0
105106;Littleleaf linden;232,5;0,0
105107;Littleleaf linden;232,5;0,0
105108;Bhutan pine;131,2;0,0
105113;Common plum;418,2;0,0
105114;English walnut;301,4;0,0
105117;Deodar cedar;72,6;0,0
105118;Deodar cedar;284,8;0,0
105119;Deodar cedar;1.542,5;0,0
105122;Sweet chestnut;42,4;0,0
105125;Bhutan pine;403,1;0,0
105129;Common fig;3,6;0,0
105140;Black poplar;1.707,2;0,0
105141;Scots pine;192,3;0,0
105144;Scots pine;190,6;0,0
105146;Deodar cedar;1.613,9;0,0
105148;Deodar cedar;1.613,9;0,0
105150;Sweet cherry;351,0;0,0
105152;Deodar cedar;1.585,1;0,0
105153;Sweet cherry;1.217,8;0,0
105156;Italian cypress;370,3;0,0
105157;Deodar cedar;1.613,9;0,0
105159;Deodar cedar;1.585,1;0,0
105161;Deodar cedar;1.613,9;0,0
105162;Deodar cedar;798,8;0,0
105163;Deodar cedar;1.613,9;0,0
105164;Deodar cedar;1.613,9;0,0
105175;Sweet cherry;2.763,5;0,0
105176;Loquat tree;4,7;0,0
105177;Loquat tree;4,7;0,0
105182;Sweet cherry;351,0;0,0
105183;Common fig;51,0;0,0
105184;Black poplar;208,4;0,0
105185;Boxelder;229,6;0,0
105186;Littleleaf linden;232,5;0,0
105187;Deodar cedar;1.585,1;0,0
105188;Deodar cedar;1.613,9;0,0
105189;Deodar cedar;1.613,9;0,0
105190;Deodar cedar;1.613,9;0,0
105191;Deodar cedar;1.613,9;0,0
105192;Deodar cedar;1.585,1;0,0
105193;Scots pine;192,3;0,0
105194;Scots pine;192,3;0,0
105195;Scots pine;190,6;0,0
105196;Scots pine;192,3;0,0
105197;Scots pine;192,3;0,0
105198;Scots pine;192,3;0,0
105199;Sweet cherry;351,0;0,0
105200;Littleleaf linden;45,3;0,0
105201;Littleleaf linden;232,5;0,0
105202;Littleleaf linden;45,3;0,0
105203;Littleleaf linden;232,5;0,0
105204;Littleleaf linden;232,5;0,0
105205;Littleleaf linden;45,3;0,0
105206;Littleleaf linden;45,3;0,0
105207;Littleleaf linden;45,3;0,0
105208;Littleleaf linden;45,3;0,0
105209;Littleleaf linden;45,3;0,0
105210;Littleleaf linden;45,3;0,0
105211;Littleleaf linden;45,3;0,0
105212;Littleleaf linden;45,3;0,0
105218;Littleleaf linden;45,3;0,0
105219;European hackberry;24,2;0,0
105234;Hedge maple;4,1;0,0
105236;English oak;94,2;0,0
105245;Hedge maple;61,0;0,0
105253;European hornbeam;85,7;0,0
105254;European hornbeam;85,7;0,0
105260;European hornbeam;85,7;0,0
105261;European hornbeam;85,7;0,0
105262;Norway maple;284,3;0,0
105263;Persian silk tree;44,8;0,0
105265;Sweet cherry;4,5;0,0
105268;European hornbeam;85,7;0,0
105270;European hornbeam;85,7;0,0
105271;European hornbeam;85,7;0,0
105272;European hornbeam;85,7;0,0
105273;European hornbeam;85,7;0,0
105274;European hornbeam;85,7;0,0
105275;European hornbeam;85,7;0,0
105278;European hornbeam;85,7;0,0
105282;Arbol de judea;51,6;0,0
105283;Arbol de judea;51,6;0,0
105285;Arbol de judea;51,6;0,0
105286;Arbol de judea;51,6;0,0
105290;Arbol de judea;51,6;0,0
105296;Tree of heaven;300,1;0,0
105298;Goldenrain tree;68,7;0,0
105300;Goldenrain tree;68,7;0,0
105303;Goldenrain tree;66,1;0,0
105305;Goldenrain tree;66,1;0,0
105306;Goldenrain tree;349,4;0,0
105307;Goldenrain tree;349,4;0,0
105308;European ash;231,8;0,0
105309;Arbol de judea;51,6;0,0
105310;Arbol de judea;263,7;0,0
105311;Arbol de judea;51,6;0,0
105312;Arbol de judea;263,7;0,0
105313;Arbol de judea;263,7;0,0
105314;Goldenrain tree;349,4;0,0
105315;Goldenrain tree;68,7;0,0
105316;Goldenrain tree;66,1;0,0
105317;Goldenrain tree;66,1;0,0
105318;Goldenrain tree;66,1;0,0
105320;Hedge maple;61,0;0,0
105322;Hedge maple;57,2;0,0
105323;Hedge maple;57,2;0,0
105327;Hedge maple;57,2;0,0
105328;Hedge maple;57,2;0,0
105329;Hedge maple;57,2;0,0
105332;Silver maple;28,5;0,0
105333;Boxelder;49,3;0,0
105334;Sycamore maple;278,8;0,0
105335;Sycamore maple;56,1;0,0
105338;Sycamore maple;59,9;0,0
105340;Sycamore maple;59,9;0,0
105341;Sycamore maple;56,1;0,0
105344;Arbol de judea;4,9;0,0
105345;Norway maple;57,2;0,0
105352;Arbol de judea;51,6;0,0
105355;Arbol de judea;51,6;0,0
105357;Arbol de judea;4,9;0,0
105361;Arbol de judea;51,6;0,0
105362;Hedge maple;57,2;0,0
105363;Hedge maple;61,0;0,0
105368;Goldenrain tree;349,4;0,0
105369;Goldenrain tree;66,1;0,0
105371;Goldenrain tree;66,1;0,0
105372;Goldenrain tree;68,7;0,0
105374;Hedge maple;57,2;0,0
105375;Hedge maple;57,2;0,0
105377;Hedge maple;4,1;0,0
105378;Hedge maple;284,3;0,0
105384;Hedge maple;4,9;0,0
105385;Hedge maple;4,9;0,0
105386;Hedge maple;4,9;0,0
105387;Hedge maple;4,9;0,0
105388;Hedge maple;4,9;0,0
105393;White willow;166,7;0,0
105394;White willow;166,7;0,0
105395;Black poplar;208,4;0,0
105396;Black poplar;208,4;0,0
105399;Populus canescens;760,5;0,0
105400;Black poplar;740,5;0,0
105401;Black poplar;208,4;0,0
105402;Black poplar;208,4;0,0
105403;Common plum;77,3;0,0
105404;Populus canescens;1.753,4;0,0
105405;Populus canescens;1.753,4;0,0
105406;Populus canescens;1.753,4;0,0
105407;Populus canescens;1.753,4;0,0
105409;Hedge maple;4,1;0,0
105410;Populus canescens;1.753,4;0,0
105411;Populus canescens;760,5;0,0
105412;Populus canescens;214,1;0,0
105413;Populus canescens;760,5;0,0
105414;Populus canescens;760,5;0,0
105415;Populus canescens;1.753,4;0,0
105416;Populus canescens;3.272,5;0,0
105417;Populus canescens;214,1;0,0
105418;Populus canescens;3.272,5;0,0
105420;Populus canescens;214,1;0,0
105421;Populus canescens;1.753,4;0,0
105423;Populus canescens;1.753,4;0,0
105425;Populus canescens;214,1;0,0
105426;Populus canescens;214,1;0,0
105427;Populus canescens;1.753,4;0,0
105428;Populus canescens;1.753,4;0,0
105429;Populus canescens;1.753,4;0,0
105430;Populus canescens;3.272,5;0,0
105431;Populus canescens;3.272,5;0,0
105432;Populus canescens;3.272,5;0,0
105433;European ash;209,4;0,0
105434;Boxelder;229,6;0,0
105435;Boxelder;229,6;0,0
105436;European ash;231,8;0,0
105438;Populus canescens;760,5;0,0
105440;Populus canescens;760,5;0,0
105441;Populus canescens;214,1;0,0
105442;Populus canescens;760,5;0,0
105443;Populus canescens;760,5;0,0
105444;Populus canescens;214,1;0,0
105446;Black locust;5,4;0,0
105449;Populus canescens;1.753,4;0,0
105451;Populus canescens;214,1;0,0
105452;Populus canescens;38,4;0,0
105453;Populus canescens;214,1;0,0
105454;Populus canescens;38,4;0,0
105455;Populus canescens;214,1;0,0
105456;Populus canescens;760,5;0,0
105457;Populus canescens;214,1;0,0
105458;Populus canescens;760,5;0,0
105460;Black locust;294,5;0,0
105461;Populus canescens;1.753,4;0,0
105462;Populus canescens;760,5;0,0
105463;Populus canescens;760,5;0,0
105464;Populus canescens;760,5;0,0
105465;Populus canescens;1.753,4;0,0
105466;Populus canescens;1.753,4;0,0
105467;Populus canescens;1.753,4;0,0
105468;Populus canescens;760,5;0,0
105469;Populus canescens;760,5;0,0
105470;Populus canescens;760,5;0,0
105471;Populus canescens;214,1;0,0
105473;Populus canescens;214,1;0,0
105474;Populus canescens;214,1;0,0
105475;Populus canescens;214,1;0,0
105476;Populus canescens;38,4;0,0
105477;Populus canescens;38,4;0,0
105478;Populus canescens;214,1;0,0
105479;Populus canescens;214,1;0,0
105480;Populus canescens;760,5;0,0
105481;Populus canescens;760,5;0,0
105482;Populus canescens;760,5;0,0
105483;Populus canescens;760,5;0,0
105484;Populus canescens;760,5;0,0
105485;Populus canescens;214,1;0,0
105486;Populus canescens;1.753,4;0,0
105487;Populus canescens;1.753,4;0,0
105488;Populus canescens;760,5;0,0
105489;Populus canescens;1.753,4;0,0
105490;Populus canescens;760,5;0,0
105491;Populus canescens;1.753,4;0,0
105492;Populus canescens;760,5;0,0
105493;Hedge maple;4,1;0,0
105494;Populus canescens;214,1;0,0
105495;Populus canescens;214,1;0,0
105496;Populus canescens;1.753,4;0,0
105497;Populus canescens;760,5;0,0
105498;Populus canescens;214,1;0,0
105499;Populus canescens;214,1;0,0
105500;Populus canescens;214,1;0,0
105501;Populus canescens;760,5;0,0
105502;Populus canescens;760,5;0,0
105503;Populus canescens;760,5;0,0
105504;Populus canescens;1.753,4;0,0
105505;Populus canescens;760,5;0,0
105506;Populus canescens;214,1;0,0
105507;Boxelder;49,3;0,0
105508;Boxelder;1.469,7;0,0
105509;Populus canescens;760,5;0,0
105510;Populus canescens;760,5;0,0
105514;European ash;46,4;0,0
105515;Populus canescens;214,1;0,0
105516;European ash;46,4;0,0
105518;Populus canescens;1.753,4;0,0
105519;Populus canescens;760,5;0,0
105521;Populus canescens;1.753,4;0,0
105522;Populus canescens;1.753,4;0,0
105523;Populus canescens;1.753,4;0,0
105525;Populus canescens;1.753,4;0,0
105526;Populus canescens;214,1;0,0
105527;Populus canescens;214,1;0,0
105528;Populus canescens;1.753,4;0,0
105529;Populus canescens;214,1;0,0
105532;Populus canescens;214,1;0,0
105534;Populus canescens;760,5;0,0
105535;Populus canescens;760,5;0,0
105536;Populus canescens;214,1;0,0
105540;Populus canescens;214,1;0,0
105542;Populus canescens;214,1;0,0
105543;Populus canescens;214,1;0,0
105544;Populus canescens;214,1;0,0
105546;Populus canescens;214,1;0,0
105547;Populus canescens;760,5;0,0
105548;Populus canescens;760,5;0,0
105550;Populus canescens;214,1;0,0
105551;Populus canescens;760,5;0,0
105552;Populus canescens;214,1;0,0
105553;Populus canescens;1.753,4;0,0
105554;Populus canescens;1.753,4;0,0
105555;Populus canescens;760,5;0,0
105556;Populus canescens;214,1;0,0
105557;Populus canescens;214,1;0,0
105558;Populus canescens;760,5;0,0
105561;Populus canescens;214,1;0,0
105562;Populus canescens;38,4;0,0
105563;Populus canescens;214,1;0,0
105564;Populus canescens;38,4;0,0
105565;Populus canescens;760,5;0,0
105569;Boxelder;229,6;0,0
105570;Boxelder;46,2;0,0
105586;Hedge maple;4,1;0,0
105587;Hedge maple;4,1;0,0
105588;Hedge maple;4,1;0,0
105589;Hedge maple;4,1;0,0
105590;Hedge maple;4,1;0,0
105592;Hedge maple;4,1;0,0
105593;Hedge maple;4,1;0,0
105595;Hedge maple;4,1;0,0
105596;Hedge maple;4,1;0,0
105600;Hedge maple;4,1;0,0
105602;Hedge maple;4,1;0,0
105603;Hedge maple;4,9;0,0
105604;Hedge maple;4,1;0,0
105605;Hedge maple;4,1;0,0
105607;Hedge maple;4,1;0,0
105608;Hedge maple;4,1;0,0
105609;Hedge maple;4,1;0,0
105612;Hedge maple;4,1;0,0
105616;Hedge maple;4,1;0,0
105619;Hedge maple;4,9;0,0
105620;Hedge maple;4,1;0,0
105627;Hedge maple;4,1;0,0
105629;Hedge maple;4,1;0,0
105630;Hedge maple;4,1;0,0
105631;Hedge maple;4,1;0,0
105633;Hedge maple;4,1;0,0
105634;Hedge maple;4,1;0,0
105637;Hedge maple;4,1;0,0
105638;Hedge maple;4,1;0,0
105639;Hedge maple;4,1;0,0
105640;Hedge maple;4,1;0,0
105641;Hedge maple;4,9;0,0
105643;Hedge maple;4,1;0,0
105645;Hedge maple;4,1;0,0
105646;Hedge maple;4,1;0,0
105647;Hedge maple;4,1;0,0
105648;Hedge maple;4,1;0,0
105650;Hedge maple;4,1;0,0
105651;Hedge maple;4,1;0,0
105652;Hedge maple;4,1;0,0
105653;Hedge maple;4,1;0,0
105655;Hedge maple;4,1;0,0
105656;Hedge maple;4,1;0,0
105657;Hedge maple;4,1;0,0
105658;Hedge maple;4,1;0,0
105660;Hedge maple;4,1;0,0
105661;Hedge maple;4,1;0,0
105663;Hedge maple;4,9;0,0
105665;Hedge maple;4,1;0,0
105667;Hedge maple;4,1;0,0
105668;Hedge maple;4,9;0,0
105669;Hedge maple;4,1;0,0
105670;Hedge maple;4,9;0,0
105672;Hedge maple;4,1;0,0
105673;Hedge maple;4,1;0,0
105674;Hedge maple;4,1;0,0
105675;Hedge maple;4,1;0,0
105676;Hedge maple;4,1;0,0
105678;European ash;4,1;0,0
105681;European ash;4,1;0,0
105682;European ash;4,1;0,0
105684;European ash;4,1;0,0
105686;European ash;3,5;0,0
105687;European ash;4,1;0,0
105693;European ash;4,1;0,0
105694;European ash;4,1;0,0
105695;European ash;4,1;0,0
105700;Loquat tree;4,7;0,0
105702;Staghorn sumac;3,8;0,0
105703;Ginkgo;1,2;0,0
105706;Arbol de judea;51,6;0,0
105711;Red Cedar spp;5,7;0,0
105712;Tamarisk spp;304,8;0,0
105713;Tamarisk spp;304,8;0,0
105714;Bloodtwig dogwood;5,0;0,0
105717;European black elderberry;48,5;0,0
105718;Boxelder;49,3;0,0
105719;Boxelder;49,3;0,0
105720;Sycamore maple;278,8;0,0
105723;Goldenrain tree;357,9;0,0
105724;Goldenrain tree;357,9;0,0
105725;Goldenrain tree;357,9;0,0
105727;Arbol de judea;263,7;0,0
105738;Boxelder;4,0;0,0
105739;Boxelder;4,0;0,0
105743;Boxelder;4,0;0,0
105749;Arbol de judea;51,6;0,0
105752;Boxelder;4,0;0,0
105753;Boxelder;4,0;0,0
105754;Boxelder;4,0;0,0
105755;Black locust;294,5;0,0
105756;Black locust;57,7;0,0
105758;Black locust;57,7;0,0
105759;Black locust;57,7;0,0
105761;Black locust;57,7;0,0
105766;Boxelder;46,2;0,0
105777;Tamarisk spp;304,8;0,0
105778;Tamarisk spp;304,8;0,0
105779;Arbol de judea;51,6;0,0
105782;Arbol de judea;51,6;0,0
105784;Arbol de judea;51,6;0,0
105785;Arbol de judea;51,6;0,0
105786;Arbol de judea;51,6;0,0
105788;Tamarisk spp;56,8;0,0
105792;Hedge maple;4,1;0,0
105793;Hedge maple;61,0;0,0
105796;Hedge maple;284,3;0,0
105800;California privet;4,7;0,0
105803;Tree of heaven;4,2;0,0
105804;European ash;3,5;0,0
105805;English oak;14,8;0,0
105808;Apricot;6,5;0,0
105811;Boxelder;49,3;0,0
105817;Boxelder;49,3;0,0
105819;California privet;4,7;0,0
105821;Boxelder;49,3;0,0
105822;Boxelder;49,3;0,0
105824;Arbol de judea;4,9;0,0
105826;European black elderberry;4,3;0,0
105827;European black elderberry;4,3;0,0
105839;Sycamore maple;59,9;0,0
105840;English oak;94,2;0,0
105842;Black walnut;50,9;0,0
105844;Black walnut;50,9;0,0
105845;European hackberry;3,7;0,0
105846;Flowering ash;42,8;0,0
105861;Arbol de judea;51,6;0,0
105865;Arbol de judea;4,9;0,0
105868;Hedge maple;4,1;0,0
105869;Hedge maple;4,1;0,0
105872;Boxelder;4,0;0,0
105873;Boxelder;4,0;0,0
105874;Boxelder;4,0;0,0
105879;Arbol de judea;51,6;0,0
105880;Arbol de judea;51,6;0,0
105881;Arbol de judea;51,6;0,0
105882;Arbol de judea;51,6;0,0
105883;Arbol de judea;51,6;0,0
105884;White poplar;208,4;0,0
105906;Sweet cherry;351,0;0,0
105920;Japanese zelkova;3,5;0,0
105923;Boxelder;219,6;0,0
105926;Tree of heaven;1.023,4;0,0
105933;Black locust;294,5;0,0
105934;Horse chestnut;281,8;0,0
105935;Horse chestnut;281,8;0,0
105958;Populus canescens;214,1;0,0
105962;Olive;4,8;0,0
105963;European hackberry;3,7;0,0
105971;European hornbeam;85,7;0,0
105973;European hornbeam;85,7;0,0
105978;White poplar;208,4;0,0
105979;White poplar;208,4;0,0
105980;White poplar;208,4;0,0
105982;White poplar;208,4;0,0
105983;White poplar;208,4;0,0
105984;Ginkgo;1,2;0,0
105986;Ginkgo;1,2;0,0
105987;Ginkgo;1,2;0,0
105989;Ginkgo;1,2;0,0
105991;Ginkgo;1,2;0,0
105995;Hedge maple;4,1;0,0
105996;Hedge maple;4,1;0,0
106000;Hedge maple;4,1;0,0
106001;Hedge maple;4,1;0,0
106002;Hedge maple;4,1;0,0
106004;Arbol de judea;4,9;0,0
106005;Arbol de judea;4,9;0,0
106006;Plum spp;5,3;0,0
106007;Hedge maple;4,1;0,0
106008;Hedge maple;4,1;0,0
106013;European hornbeam;10,8;0,0
106014;Hedge maple;4,1;0,0
106022;Black locust;57,7;0,0
106025;Tree of heaven;300,1;0,0
106028;Tree of heaven;300,1;0,0
106029;Tree of heaven;300,1;0,0
106030;Tree of heaven;300,1;0,0
106031;Tree of heaven;300,1;0,0
106032;Tree of heaven;300,1;0,0
106044;Olive;4,8;0,0
106045;Plum spp;5,3;0,0
106046;Plum spp;5,3;0,0
106048;Japanese persimmon;1,8;0,0
106049;Common fig;3,6;0,0
106050;English walnut;3,6;0,0
106051;English walnut;3,6;0,0
106052;English walnut;3,6;0,0
106053;English walnut;3,6;0,0
106054;English walnut;3,6;0,0
106055;Common jujube;6,6;0,0
106056;English walnut;3,6;0,0
106057;English walnut;3,6;0,0
106058;English walnut;3,6;0,0
106059;English walnut;3,6;0,0
106060;English walnut;3,6;0,0
106061;European hornbeam;10,8;0,0
106062;European hornbeam;10,8;0,0
106063;Black locust;57,7;0,0
106064;Black locust;57,7;0,0
106065;European hornbeam;10,8;0,0
106067;European hornbeam;10,8;0,0
106072;Arbol de judea;4,9;0,0
106073;Arbol de judea;4,9;0,0
106092;Japanese persimmon;1,8;0,0
106093;Japanese persimmon;1,8;0,0
106094;Japanese persimmon;1,8;0,0
106095;Japanese persimmon;1,8;0,0
106096;Japanese persimmon;1,8;0,0
106097;Japanese persimmon;1,8;0,0
106098;Japanese persimmon;1,8;0,0
106099;Japanese persimmon;1,8;0,0
106101;Japanese persimmon;1,8;0,0
106118;Hedge maple;61,0;0,0
106119;Hedge maple;61,0;0,0
106120;Hedge maple;61,0;0,0
106121;European black elderberry;48,5;0,0
106163;Black mulberry;63,9;0,0
106165;Black mulberry;63,9;0,0
106166;Black mulberry;63,9;0,0
106169;Black mulberry;63,9;0,0
106170;Black mulberry;63,9;0,0
106171;Black mulberry;63,9;0,0
106172;Black mulberry;63,9;0,0
106173;Black mulberry;63,9;0,0
106174;Black mulberry;63,9;0,0
106178;European hornbeam;85,7;0,0
106179;European hornbeam;85,7;0,0
106180;Quince;6,6;0,0
106182;Port orford cedar;9,3;0,0
106183;Port orford cedar;9,3;0,0
106184;Port orford cedar;9,3;0,0
106190;Black locust;294,5;0,0
106191;Black locust;57,7;0,0
106192;Black locust;57,7;0,0
106193;Black locust;57,7;0,0
106200;Callery pear;3,9;0,0
106201;Narrow-leafed ash;3,1;0,0
106202;Narrow-leafed ash;3,1;0,0
106203;Narrow-leafed ash;3,7;0,0
106204;Narrow-leafed ash;3,7;0,0
106205;Narrow-leafed ash;3,1;0,0
106206;Narrow-leafed ash;3,7;0,0
106210;Common fig;3,6;0,0
106211;Pomegranate;8,5;0,0
106214;White poplar;37,4;0,0
106215;White poplar;37,4;0,0
106216;White poplar;37,4;0,0
106219;European hackberry;79,5;0,0
106220;European hackberry;79,5;0,0
106222;White mulberry;4,8;0,0
106223;White mulberry;4,8;0,0
106224;English oak;1.951,0;0,0
106234;English walnut;3,6;0,0
106235;Hedge maple;4,1;0,0
106238;Chinaberry;3,5;0,0
106241;European hackberry;3,7;0,0
106243;Horse chestnut;281,8;0,0
106244;Horse chestnut;281,8;0,0
106248;Black locust;294,5;0,0
106251;Black locust;294,5;0,0
106260;Hedge maple;4,1;0,0
106261;Hedge maple;4,1;0,0
106262;Black mulberry;63,9;0,0
106266;English oak;1.951,0;0,0
106267;Populus canescens;2,5;0,0
106268;White poplar;208,4;0,0
106269;Washingtonia spp;3,0;0,0
106270;Washingtonia spp;3,0;0,0
106271;Bigleaf linden;3,4;0,0
106272;Bigleaf linden;3,4;0,0
106273;Bigleaf linden;3,4;0,0
106274;Bigleaf linden;3,4;0,0
106275;Loquat tree;4,7;0,0
106277;English oak;997,8;0,0
106278;Tree of heaven;2.414,1;0,0
106279;Tree of heaven;1.057,6;0,0
106287;Tree of heaven;1.057,6;0,0
106289;Populus canescens;760,5;0,0
106309;Tree of heaven;1.057,6;0,0
106310;Tree of heaven;1.057,6;0,0
106311;Tree of heaven;1.057,6;0,0
106312;Tree of heaven;300,1;0,0
106313;Tree of heaven;300,1;0,0
106314;Tree of heaven;300,1;0,0
106315;Common fig;272,4;0,0
106318;Osage orange;498,7;0,0
106319;Black locust;294,5;0,0
106321;Common fig;3,6;0,0
106326;English oak;997,8;0,0
106327;Loquat tree;4,7;0,0
106328;European hackberry;3,7;0,0
106329;European hackberry;3,7;0,0
106330;Sweet cherry;4,5;0,0
106331;Apricot;6,5;0,0
106332;Peach;77,3;0,0
106333;European ash;3,5;0,0
106335;Black poplar;208,4;0,0
106336;White poplar;2,4;0,0
106337;Basswood spp;3,2;0,0
106338;European hackberry;24,2;0,0
106339;European hackberry;24,2;0,0
106346;White poplar;208,4;0,0
106348;Plum spp;5,3;0,0
106349;Quince;6,6;0,0
106350;Japanese privet;4,7;0,0
106356;Olive;4,8;0,0
106358;Hedge maple;61,0;0,0
106360;Common crapemyrtle;4,4;0,0
106361;Common crapemyrtle;4,4;0,0
106362;Common crapemyrtle;4,4;0,0
106363;Common crapemyrtle;4,4;0,0
106364;Common crapemyrtle;4,4;0,0
106365;Common crapemyrtle;4,4;0,0
106366;Saucer magnolia;4,0;0,0
106367;Saucer magnolia;4,0;0,0
106368;Saucer magnolia;4,0;0,0
106369;Saucer magnolia;4,0;0,0
106370;Saucer magnolia;4,0;0,0
106372;Hedge maple;57,2;0,0
106383;White mulberry;4,8;0,0
106387;European ash;3,5;0,0
106388;European ash;3,5;0,0
106392;Common crapemyrtle;4,4;0,0
106393;Common crapemyrtle;4,4;0,0
106394;Common crapemyrtle;4,4;0,0
106395;Common crapemyrtle;4,4;0,0
106396;Common crapemyrtle;4,4;0,0
106397;Common crapemyrtle;4,4;0,0
106402;Black locust;57,7;0,0
106403;Black mulberry;4,5;0,0
106404;Common plum;5,3;0,0
106409;Black locust;294,5;0,0
